 VARIABLES="X" "Y" "Z" "abs(eta) (m)" "angle(phi) (rad)" "PRE1" "PRE2"
ZONE N=    220 , E =     209 , F=FEPOINT,ET=QUADRILATERAL
  0.1000000E+02  0.0000000E+00 -0.0000000E+00  0.1394049E-08  0.1546320E+01  0.3411764E-10  0.1393631E-08
  0.8412530E+01  0.5406410E+01 -0.0000000E+00  0.4102550E+00  0.1670467E+01 -0.4082262E-01  0.4082189E+00
  0.4154150E+01  0.9096320E+01 -0.0000000E+00  0.6902559E+00  0.1670468E+01 -0.6868532E-01  0.6868300E+00
 -0.1423150E+01  0.9898210E+01 -0.0000000E+00  0.7511067E+00  0.1670467E+01 -0.7473905E-01  0.7473789E+00
 -0.6548610E+01  0.7557490E+01 -0.0000000E+00  0.5734853E+00  0.1670467E+01 -0.5706519E-01  0.5706391E+00
 -0.9594930E+01  0.2817320E+01 -0.0000000E+00  0.2137868E+00  0.1670467E+01 -0.2127314E-01  0.2127258E+00
 -0.9594930E+01 -0.2817330E+01 -0.0000000E+00  0.2137873E+00 -0.1471124E+01  0.2127337E-01 -0.2127263E+00
 -0.6548610E+01 -0.7557500E+01 -0.0000000E+00  0.5734855E+00 -0.1471123E+01  0.5706686E-01 -0.5706391E+00
 -0.1423150E+01 -0.9898220E+01 -0.0000000E+00  0.7511062E+00 -0.1471122E+01  0.7474194E-01 -0.7473782E+00
  0.4154150E+01 -0.9096320E+01 -0.0000000E+00  0.6902558E+00 -0.1471124E+01  0.6868533E-01 -0.6868300E+00
  0.8412540E+01 -0.5406400E+01 -0.0000000E+00  0.4102539E+00 -0.1471124E+01  0.4082316E-01 -0.4082177E+00
  0.1000000E+02  0.0000000E+00 -0.6831050E-01  0.6297751E-09 -0.2140506E+01 -0.3396930E-09 -0.5303068E-09
  0.8412530E+01  0.5406410E+01 -0.6831050E-01  0.3990011E+00  0.1670435E+01 -0.3969009E-01  0.3970221E+00
  0.4154150E+01  0.9096320E+01 -0.6831050E-01  0.6713209E+00  0.1670436E+01 -0.6677964E-01  0.6679912E+00
 -0.1423150E+01  0.9898210E+01 -0.6831050E-01  0.7305019E+00  0.1670434E+01 -0.7266552E-01  0.7268788E+00
 -0.6548610E+01  0.7557490E+01 -0.6831050E-01  0.5577537E+00  0.1670435E+01 -0.5548202E-01  0.5549873E+00
 -0.9594930E+01  0.2817320E+01 -0.6831050E-01  0.2079222E+00  0.1670436E+01 -0.2068297E-01  0.2068910E+00
 -0.9594930E+01 -0.2817330E+01 -0.6831050E-01  0.2079229E+00 -0.1471156E+01  0.2068325E-01 -0.2068916E+00
 -0.6548610E+01 -0.7557500E+01 -0.6831050E-01  0.5577534E+00 -0.1471155E+01  0.5548345E-01 -0.5549870E+00
 -0.1423150E+01 -0.9898220E+01 -0.6831050E-01  0.7305019E+00 -0.1471154E+01  0.7266831E-01 -0.7268785E+00
  0.4154150E+01 -0.9096320E+01 -0.6831050E-01  0.6713209E+00 -0.1471157E+01  0.6677964E-01 -0.6679912E+00
  0.8412540E+01 -0.5406400E+01 -0.6831050E-01  0.3990001E+00 -0.1471156E+01  0.3969054E-01 -0.3970211E+00
  0.1000000E+02  0.0000000E+00 -0.2727740E+00  0.1723926E-09  0.1885744E+01 -0.5340152E-10  0.1639130E-09
