 VARIABLES="X" "Y" "Z" "abs(eta) (m)" "angle(phi) (rad)" "PRE1" "PRE2"
ZONE N=    220 , E =     209 , F=FEPOINT,ET=QUADRILATERAL
  0.1000000E+02  0.0000000E+00 -0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8412530E+01  0.5406410E+01 -0.0000000E+00  0.3196983E-01 -0.1542058E+01  0.9186302E-03 -0.3195662E-01
  0.4154150E+01  0.9096320E+01 -0.0000000E+00  0.5378925E-01 -0.1542058E+01  0.1545596E-02 -0.5376704E-01
 -0.1423150E+01  0.9898210E+01 -0.0000000E+00  0.5853112E-01 -0.1542058E+01  0.1681854E-02 -0.5850695E-01
 -0.6548610E+01  0.7557490E+01 -0.0000000E+00  0.4468976E-01 -0.1542058E+01  0.1284130E-02 -0.4467131E-01
 -0.9594930E+01  0.2817320E+01 -0.0000000E+00  0.1665966E-01 -0.1542058E+01  0.4787011E-03 -0.1665278E-01
 -0.9594930E+01 -0.2817330E+01 -0.0000000E+00  0.1665970E-01  0.1599535E+01 -0.4787049E-03  0.1665282E-01
 -0.6548610E+01 -0.7557500E+01 -0.0000000E+00  0.4468975E-01  0.1599535E+01 -0.1284129E-02  0.4467130E-01
 -0.1423150E+01 -0.9898220E+01 -0.0000000E+00  0.5853105E-01  0.1599535E+01 -0.1681852E-02  0.5850688E-01
  0.4154150E+01 -0.9096320E+01 -0.0000000E+00  0.5378925E-01  0.1599535E+01 -0.1545597E-02  0.5376704E-01
  0.8412540E+01 -0.5406400E+01 -0.0000000E+00  0.3196974E-01  0.1599535E+01 -0.9186270E-03  0.3195654E-01
  0.1000000E+02  0.0000000E+00 -0.6831050E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8412530E+01  0.5406410E+01 -0.6831050E-01  0.3193891E-01 -0.1542050E+01  0.9180036E-03 -0.3192572E-01
  0.4154150E+01  0.9096320E+01 -0.6831050E-01  0.5373732E-01 -0.1542050E+01  0.1544546E-02 -0.5371511E-01
 -0.1423150E+01  0.9898210E+01 -0.6831050E-01  0.5847462E-01 -0.1542050E+01  0.1680708E-02 -0.5845046E-01
 -0.6548610E+01  0.7557490E+01 -0.6831050E-01  0.4464656E-01 -0.1542050E+01  0.1283255E-02 -0.4462812E-01
 -0.9594930E+01  0.2817320E+01 -0.6831050E-01  0.1664356E-01 -0.1542050E+01  0.4783768E-03 -0.1663668E-01
 -0.9594930E+01 -0.2817330E+01 -0.6831050E-01  0.1664361E-01  0.1599543E+01 -0.4783807E-03  0.1663673E-01
 -0.6548610E+01 -0.7557500E+01 -0.6831050E-01  0.4464655E-01  0.1599543E+01 -0.1283256E-02  0.4462810E-01
 -0.1423150E+01 -0.9898220E+01 -0.6831050E-01  0.5847452E-01  0.1599543E+01 -0.1680707E-02  0.5845036E-01
  0.4154150E+01 -0.9096320E+01 -0.6831050E-01  0.5373731E-01  0.1599543E+01 -0.1544546E-02  0.5371511E-01
  0.8412540E+01 -0.5406400E+01 -0.6831050E-01  0.3193884E-01  0.1599543E+01 -0.9180016E-03  0.3192564E-01
  0.1000000E+02  0.0000000E+00 -0.2727740E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8412530E+01  0.5406410E+01 -0.2727740E+00  0.3186786E-01 -0.1542041E+01  0.9162425E-03 -0.3185469E-01
  0.4154150E+01  0.9096320E+01 -0.2727740E+00  0.5361778E-01 -0.1542041E+01  0.1541581E-02 -0.5359562E-01
 -0.1423150E+01  0.9898210E+01 -0.2727740E+00  0.5834451E-01 -0.1542041E+01  0.1677480E-02 -0.5832039E-01
 -0.6548610E+01  0.7557490E+01 -0.2727740E+00  0.4454723E-01 -0.1542041E+01  0.1280793E-02 -0.4452881E-01
 -0.9594930E+01  0.2817320E+01 -0.2727740E+00  0.1660655E-01 -0.1542041E+01  0.4774579E-03 -0.1659969E-01
 -0.9594930E+01 -0.2817330E+01 -0.2727740E+00  0.1660660E-01  0.1599552E+01 -0.4774614E-03  0.1659973E-01
 -0.6548610E+01 -0.7557500E+01 -0.2727740E+00  0.4454721E-01  0.1599552E+01 -0.1280792E-02  0.4452879E-01
 -0.1423150E+01 -0.9898220E+01 -0.2727740E+00  0.5834442E-01  0.1599552E+01 -0.1677481E-02  0.5832030E-01
  0.4154150E+01 -0.9096320E+01 -0.2727740E+00  0.5361778E-01  0.1599552E+01 -0.1541581E-02  0.5359561E-01
  0.8412540E+01 -0.5406400E+01 -0.2727740E+00  0.3186778E-01  0.1599552E+01 -0.9162388E-03  0.3185461E-01
  0.1000000E+02  0.0000000E+00 -0.6119940E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8412530E+01  0.5406410E+01 -0.6119940E+00  0.3174167E-01 -0.1542019E+01  0.9133085E-03 -0.3172853E-01
  0.4154150E+01  0.9096320E+01 -0.6119940E+00  0.5340550E-01 -0.1542019E+01  0.1536645E-02 -0.5338339E-01
 -0.1423150E+01  0.9898210E+01 -0.6119940E+00  0.5811349E-01 -0.1542019E+01  0.1672110E-02 -0.5808942E-01
 -0.6548610E+01  0.7557490E+01 -0.6119940E+00  0.4437087E-01 -0.1542019E+01  0.1276691E-02 -0.4435250E-01
 -0.9594930E+01  0.2817320E+01 -0.6119940E+00  0.1654080E-01 -0.1542019E+01  0.4759293E-03 -0.1653395E-01
 -0.9594930E+01 -0.2817330E+01 -0.6119940E+00  0.1654084E-01  0.1599573E+01 -0.4759329E-03  0.1653399E-01
 -0.6548610E+01 -0.7557500E+01 -0.6119940E+00  0.4437085E-01  0.1599573E+01 -0.1276693E-02  0.4435248E-01
 -0.1423150E+01 -0.9898220E+01 -0.6119940E+00  0.5811339E-01  0.1599573E+01 -0.1672111E-02  0.5808933E-01
  0.4154150E+01 -0.9096320E+01 -0.6119940E+00  0.5340550E-01  0.1599573E+01 -0.1536645E-02  0.5338339E-01
  0.8412540E+01 -0.5406400E+01 -0.6119940E+00  0.3174160E-01  0.1599573E+01 -0.9133050E-03  0.3172845E-01
  0.1000000E+02  0.0000000E+00 -0.1083660E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8412530E+01  0.5406410E+01 -0.1083660E+01  0.3153255E-01 -0.1541961E+01  0.9091392E-03 -0.3151944E-01
  0.4154150E+01  0.9096320E+01 -0.1083660E+01  0.5305360E-01 -0.1541961E+01  0.1529630E-02 -0.5303155E-01
 -0.1423150E+01  0.9898210E+01 -0.1083660E+01  0.5773064E-01 -0.1541961E+01  0.1664476E-02 -0.5770665E-01
 -0.6548610E+01  0.7557490E+01 -0.1083660E+01  0.4407853E-01 -0.1541961E+01  0.1270863E-02 -0.4406020E-01
 -0.9594930E+01  0.2817320E+01 -0.1083660E+01  0.1643181E-01 -0.1541961E+01  0.4737564E-03 -0.1642498E-01
