 VARIABLES="X" "Y" "Z" "abs(eta) (m)" "angle(phi) (rad)" "PRE1" "PRE2"
ZONE N=    220 , E =     209 , F=FEPOINT,ET=QUADRILATERAL
  0.1000000E+02  0.0000000E+00 -0.0000000E+00  0.5665035E+00 -0.2609574E+00  0.5473236E+00 -0.1461611E+00
  0.8412530E+01  0.5406410E+01 -0.0000000E+00  0.5197672E+00 -0.1329671E+00  0.5151791E+00 -0.6890847E-01
  0.4154150E+01  0.9096320E+01 -0.0000000E+00  0.3567261E+00  0.4219395E+00  0.3254399E+00  0.1460903E+00
 -0.1423150E+01  0.9898210E+01 -0.0000000E+00  0.3107367E+00  0.1404733E+01  0.5136512E-01  0.3064619E+00
 -0.6548610E+01  0.7557490E+01 -0.0000000E+00  0.2868349E+00  0.8212898E+00  0.1954142E+00  0.2099704E+00
 -0.9594930E+01  0.2817320E+01 -0.0000000E+00  0.7056733E+00  0.5912145E-01  0.7044404E+00  0.4169613E-01
 -0.9594930E+01 -0.2817330E+01 -0.0000000E+00  0.7056729E+00  0.5912257E-01  0.7044399E+00  0.4169689E-01
 -0.6548610E+01 -0.7557500E+01 -0.0000000E+00  0.2868347E+00  0.8212942E+00  0.1954131E+00  0.2099711E+00
 -0.1423150E+01 -0.9898220E+01 -0.0000000E+00  0.3107367E+00  0.1404737E+01  0.5136395E-01  0.3064622E+00
  0.4154150E+01 -0.9096320E+01 -0.0000000E+00  0.3567260E+00  0.4219396E+00  0.3254398E+00  0.1460903E+00
  0.8412540E+01 -0.5406400E+01 -0.0000000E+00  0.5197675E+00 -0.1329660E+00  0.5151795E+00 -0.6890796E-01
  0.1000000E+02  0.0000000E+00 -0.6831050E-01  0.5507509E+00 -0.2601870E+00  0.5322136E+00 -0.1416869E+00
  0.8412530E+01  0.5406410E+01 -0.6831050E-01  0.5053566E+00 -0.1320986E+00  0.5009537E+00 -0.6656294E-01
  0.4154150E+01  0.9096320E+01 -0.6831050E-01  0.3470522E+00  0.4232175E+00  0.3164326E+00  0.1425330E+00
 -0.1423150E+01  0.9898210E+01 -0.6831050E-01  0.3026674E+00  0.1405215E+01  0.4988737E-01  0.2985277E+00
 -0.6548610E+01  0.7557490E+01 -0.6831050E-01  0.2792743E+00  0.8226930E+00  0.1899763E+00  0.2047026E+00
 -0.9594930E+01  0.2817320E+01 -0.6831050E-01  0.6862518E+00  0.5984261E-01  0.6850234E+00  0.4104259E-01
 -0.9594930E+01 -0.2817330E+01 -0.6831050E-01  0.6862510E+00  0.5984332E-01  0.6850225E+00  0.4104303E-01
 -0.6548610E+01 -0.7557500E+01 -0.6831050E-01  0.2792743E+00  0.8226982E+00  0.1899752E+00  0.2047036E+00
